,Date,Travel Product,Sessions - This Year,Bookings - This Year,Revenue - This Year,Spend - This Year,Day of Month,Day of Week,Week,Month,Quarter,Year,Sessions - Last Year,Bookings - Last Year,Revenue - Last Year,Spend - Last Year,Category,Birst Category,GA Category
2875,2018-08-20,Greyjoy Display,6727,88,1179.06,5336,20,0,34,8,3,2018,7374,103,23020.49,6692,Display,Display,Display Retargeting
2876,2017-08-22,Greyjoy Display,6840,95,37797.17,6409,22,1,34,8,3,2017,2134,88,0.0,2999,Display,Display,Display Retargeting
2877,2018-08-21,Greyjoy Display,5137,102,11882.18,6102,21,1,34,8,3,2018,6507,101,37797.17,5512,Display,Display,Display Retargeting
2878,2017-08-23,Greyjoy Display,6924,72,9692.26,6754,23,2,34,8,3,2017,3478,55,0.0,3819,Display,Display,Display Retargeting
2879,2018-08-22,Greyjoy Display,6592,102,5862.46,2935,22,2,34,8,3,2018,6651,106,9692.26,4828,Display,Display,Display Retargeting
2880,2017-08-24,Greyjoy Display,6417,71,4627.19,5944,24,3,34,8,3,2017,3736,81,0.0,4561,Display,Display,Display Retargeting
2881,2018-08-23,Greyjoy Display,7273,107,4854.58,3940,23,3,34,8,3,2018,6382,72,4627.19,6109,Display,Display,Display Retargeting
2882,2017-08-25,Greyjoy Display,5748,107,11836.19,5151,25,4,34,8,3,2017,3069,65,0.0,3532,Display,Display,Display Retargeting
2883,2018-08-24,Greyjoy Display,4973,77,5715.99,4864,24,4,34,8,3,2018,5609,87,11836.19,4627,Display,Display,Display Retargeting
2884,2017-08-26,Greyjoy Display,4018,83,7435.0,3428,26,5,34,8,3,2017,3217,37,0.0,1278,Display,Display,Display Retargeting
2885,2018-08-25,Greyjoy Display,4635,94,7795.43,5186,25,5,34,8,3,2018,4913,97,7435.0,3430,Display,Display,Display Retargeting
2886,2017-08-20,Greyjoy Display,6041,88,23372.93,6900,20,6,34,8,3,2017,3113,123,0.0,2974,Display,Display,Display Retargeting
2887,2018-08-19,Greyjoy Display,5529,122,0.0,4608,19,6,34,8,3,2018,6021,89,23372.93,4289,Display,Display,Display Retargeting
2888,2017-08-28,Greyjoy Display,4424,114,16196.47,3210,28,0,35,8,3,2017,4262,88,0.0,1757,Display,Display,Display Retargeting
2889,2018-08-27,Greyjoy Display,5632,101,5544.4,5033,27,0,35,8,3,2018,5539,57,16196.47,2328,Display,Display,Display Retargeting
2890,2017-08-29,Greyjoy Display,3368,107,13023.66,4973,29,1,35,8,3,2017,3737,84,0.0,2888,Display,Display,Display Retargeting
2891,2018-08-28,Greyjoy Display,4624,75,11048.08,4656,28,1,35,8,3,2018,4153,111,13023.66,4742,Display,Display,Display Retargeting
2892,2017-08-30,Greyjoy Display,5024,72,13599.64,5157,30,2,35,8,3,2017,4301,90,0.0,2824,Display,Display,Display Retargeting
2893,2018-08-29,Greyjoy Display,7345,108,1316.5,4804,29,2,35,8,3,2018,4323,82,13599.64,3567,Display,Display,Display Retargeting
2894,2017-08-31,Greyjoy Display,6698,110,11362.66,4423,31,3,35,8,3,2017,2552,86,0.0,2523,Display,Display,Display Retargeting
2895,2018-08-30,Greyjoy Display,5329,94,10266.88,3281,30,3,35,8,3,2018,4149,89,11362.66,3445,Display,Display,Display Retargeting
2896,2017-09-01,Greyjoy Display,5438,89,18699.2,4212,1,4,35,9,3,2017,4161,89,0.0,1863,Display,Display,Display Retargeting
2897,2018-08-31,Greyjoy Display,4252,84,6274.46,3512,31,4,35,8,3,2018,6348,100,18699.2,4144,Display,Display,Display Retargeting
2898,2017-09-02,Greyjoy Display,3952,103,6443.84,3795,2,5,35,9,3,2017,3050,67,0.0,3263,Display,Display,Display Retargeting
2899,2018-09-01,Greyjoy Display,5126,106,0.0,3012,1,5,35,9,3,2018,5199,78,6443.84,2415,Display,Display,Display Retargeting
2900,2017-08-27,Greyjoy Display,4547,73,21755.35,3168,27,6,35,8,3,2017,4071,86,0.0,3575,Display,Display,Display Retargeting
2901,2018-08-26,Greyjoy Display,5440,84,1660.46,4719,26,6,35,8,3,2018,3987,148,21755.35,3797,Display,Display,Display Retargeting
2902,2017-09-04,Greyjoy Display,5889,55,8910.98,7508,4,0,36,9,3,2017,3230,56,0.0,3856,Display,Display,Display Retargeting
2903,2018-09-03,Greyjoy Display,5874,135,4215.32,4181,3,0,36,9,3,2018,6555,102,8910.98,7042,Display,Display,Display Retargeting
2904,2017-09-05,Greyjoy Display,7220,83,21545.23,5099,5,1,36,9,3,2017,3163,69,0.0,2588,Display,Display,Display Retargeting
2905,2018-09-04,Greyjoy Display,3744,90,10972.579999999998,4740,4,1,36,9,3,2018,7761,74,21545.23,6089,Display,Display,Display Retargeting
2906,2017-09-06,Greyjoy Display,6822,64,16742.41,5663,6,2,36,9,3,2017,4395,74,0.0,4065,Display,Display,Display Retargeting
2907,2018-09-05,Greyjoy Display,6410,75,5356.62,5495,5,2,36,9,3,2018,5270,67,16742.41,3162,Display,Display,Display Retargeting
2908,2017-09-07,Greyjoy Display,5724,104,8422.68,4202,7,3,36,9,3,2017,3424,68,0.0,3153,Display,Display,Display Retargeting
2909,2018-09-06,Greyjoy Display,7838,116,17766.329999999998,6872,6,3,36,9,3,2018,4930,51,8422.68,4568,Display,Display,Display Retargeting
2910,2017-09-08,Greyjoy Display,1984,91,2263.24,1388,8,4,36,9,3,2017,4153,102,0.0,2642,Display,Display,Display Retargeting
2911,2018-09-07,Greyjoy Display,4923,106,7841.25,4414,7,4,36,9,3,2018,3839,57,2263.24,1188,Display,Display,Display Retargeting
2912,2017-09-09,Greyjoy Display,3926,86,4162.52,2668,9,5,36,9,3,2017,4314,119,0.0,2430,Display,Display,Display Retargeting
2913,2018-09-08,Greyjoy Display,5596,117,3931.75,5042,8,5,36,9,3,2018,4402,81,4162.52,3132,Display,Display,Display Retargeting
2914,2017-09-03,Greyjoy Display,4939,78,11493.32,4804,3,6,36,9,3,2017,3079,96,0.0,964,Display,Display,Display Retargeting
2915,2018-09-02,Greyjoy Display,4234,72,12374.42,3981,2,6,36,9,3,2018,5842,87,11493.32,3826,Display,Display,Display Retargeting
2916,2017-09-11,Greyjoy Display,4108,44,2402.27,2812,11,0,37,9,3,2017,2950,81,0.0,2427,Display,Display,Display Retargeting
2917,2018-09-10,Greyjoy Display,6802,135,8476.8,3912,10,0,37,9,3,2018,5926,52,2402.27,2008,Display,Display,Display Retargeting
2918,2017-09-12,Greyjoy Display,5037,110,0.0,1734,12,1,37,9,3,2017,3444,96,0.0,4951,Display,Display,Display Retargeting
2919,2018-09-11,Greyjoy Display,6327,81,7747.42,4176,11,1,37,9,3,2018,3769,73,0.0,3116,Display,Display,Display Retargeting
2920,2017-09-13,Greyjoy Display,2881,81,7636.67,1746,13,2,37,9,3,2017,1957,78,0.0,3587,Display,Display,Display Retargeting
2921,2018-09-12,Greyjoy Display,6348,79,11671.31,3226,12,2,37,9,3,2018,3405,94,7636.67,3695,Display,Display,Display Retargeting
2922,2017-09-14,Greyjoy Display,4032,90,0.0,1572,14,3,37,9,3,2017,3067,107,0.0,4737,Display,Display,Display Retargeting
2923,2018-09-13,Greyjoy Display,5707,64,3174.98,5814,13,3,37,9,3,2018,3000,71,0.0,3794,Display,Display,Display Retargeting
2924,2017-09-15,Greyjoy Display,4838,36,6521.8,2437,15,4,37,9,3,2017,3603,114,0.0,2284,Display,Display,Display Retargeting
2925,2018-09-14,Greyjoy Display,5964,104,1820.18,4647,14,4,37,9,3,2018,5409,77,6521.8,4831,Display,Display,Display Retargeting
2926,2017-09-16,Greyjoy Display,5403,102,2028.82,3306,16,5,37,9,3,2017,2430,58,0.0,1920,Display,Display,Display Retargeting
2927,2018-09-15,Greyjoy Display,4729,76,2735.96,5710,15,5,37,9,3,2018,4440,67,2028.82,4351,Display,Display,Display Retargeting
2928,2017-09-10,Greyjoy Display,3858,38,0.0,2698,10,6,37,9,3,2017,3798,37,0.0,2338,Display,Display,Display Retargeting
2929,2018-09-09,Greyjoy Display,4933,83,5392.14,3836,9,6,37,9,3,2018,4267,52,0.0,3554,Display,Display,Display Retargeting
2930,2017-09-18,Greyjoy Display,5304,65,24791.04,3505,18,0,38,9,3,2017,2499,100,0.0,4719,Display,Display,Display Retargeting
2931,2018-09-17,Greyjoy Display,6295,107,1272.68,5654,17,0,38,9,3,2018,4972,85,24791.04,4984,Display,Display,Display Retargeting
2932,2017-09-19,Greyjoy Display,6080,123,6566.22,3257,19,1,38,9,3,2017,2935,104,0.0,3802,Display,Display,Display Retargeting
2933,2018-09-18,Greyjoy Display,6160,85,5514.65,2763,18,1,38,9,3,2018,4685,90,6566.22,5106,Display,Display,Display Retargeting
2934,2017-09-20,Greyjoy Display,6817,97,15978.21,5246,20,2,38,9,3,2017,3495,102,0.0,2525,Display,Display,Display Retargeting
2935,2018-09-19,Greyjoy Display,6125,76,10370.6,6407,19,2,38,9,3,2018,5523,90,15978.21,5407,Display,Display,Display Retargeting
2936,2017-09-21,Greyjoy Display,6981,98,15632.58,4764,21,3,38,9,3,2017,2611,77,0.0,1140,Display,Display,Display Retargeting
2937,2018-09-20,Greyjoy Display,5514,69,2602.75,5412,20,3,38,9,3,2018,4583,75,15632.58,5235,Display,Display,Display Retargeting
2938,2017-09-22,Greyjoy Display,4923,75,9925.76,3027,22,4,38,9,3,2017,2159,103,0.0,4421,Display,Display,Display Retargeting
2939,2018-09-21,Greyjoy Display,6403,40,17356.85,5471,21,4,38,9,3,2018,4950,76,9925.76,4628,Display,Display,Display Retargeting
2940,2017-09-23,Greyjoy Display,6118,71,8960.56,4759,23,5,38,9,3,2017,2001,132,0.0,3271,Display,Display,Display Retargeting
2941,2018-09-22,Greyjoy Display,5548,87,4547.9,3053,22,5,38,9,3,2018,4362,115,8960.56,3545,Display,Display,Display Retargeting
2942,2017-09-17,Greyjoy Display,5135,80,9979.41,4996,17,6,38,9,3,2017,2094,114,0.0,1813,Display,Display,Display Retargeting
2943,2018-09-16,Greyjoy Display,6424,99,5106.65,6429,16,6,38,9,3,2018,5227,57,9979.41,3448,Display,Display,Display Retargeting
2944,2017-09-25,Greyjoy Display,5456,106,18810.3,4182,25,0,39,9,3,2017,3570,94,0.0,2966,Display,Display,Display Retargeting
2945,2018-09-24,Greyjoy Display,6091,81,1361.52,4352,24,0,39,9,3,2018,5097,78,18810.3,4421,Display,Display,Display Retargeting
2946,2017-09-26,Greyjoy Display,6021,82,14241.46,5975,26,1,39,9,3,2017,3053,106,0.0,4641,Display,Display,Display Retargeting
2947,2018-09-25,Greyjoy Display,5474,72,7783.94,4049,25,1,39,9,3,2018,4963,111,14241.46,3607,Display,Display,Display Retargeting
2948,2017-09-27,Greyjoy Display,7058,69,12474.87,6491,27,2,39,9,3,2017,3638,97,0.0,2276,Display,Display,Display Retargeting
2949,2018-09-26,Greyjoy Display,5042,115,1973.98,5186,26,2,39,9,3,2018,6059,101,12474.87,5504,Display,Display,Display Retargeting
2950,2017-09-28,Greyjoy Display,5701,67,7610.2,5061,28,3,39,9,3,2017,2528,95,0.0,4540,Display,Display,Display Retargeting
2951,2018-09-27,Greyjoy Display,4932,76,19626.78,5595,27,3,39,9,3,2018,5209,140,7610.2,5970,Display,Display,Display Retargeting
2952,2017-09-29,Greyjoy Display,8537,125,12390.74,6343,29,4,39,9,3,2017,3421,112,0.0,1997,Display,Display,Display Retargeting
2953,2018-09-28,Greyjoy Display,3938,74,7408.31,3831,28,4,39,9,3,2018,5497,74,12390.74,4041,Display,Display,Display Retargeting
2954,2017-09-30,Greyjoy Display,6484,67,0.0,5077,30,5,39,9,3,2017,3970,64,0.0,1300,Display,Display,Display Retargeting
2955,2018-09-29,Greyjoy Display,3895,92,13203.71,4486,29,5,39,9,3,2018,6161,93,0.0,5459,Display,Display,Display Retargeting
2956,2017-09-24,Greyjoy Display,5268,51,11154.64,5574,24,6,39,9,3,2017,3983,94,0.0,2142,Display,Display,Display Retargeting
2957,2018-09-23,Greyjoy Display,5300,63,2086.44,4178,23,6,39,9,3,2018,3853,110,11154.64,4443,Display,Display,Display Retargeting
2958,2017-10-02,Greyjoy Display,7821,111,25425.46,6149,2,0,40,10,4,2017,3672,77,0.0,1968,Display,Display,Display Retargeting
2959,2018-10-01,Greyjoy Display,4805,54,1954.24,6106,1,0,40,10,4,2018,8084,137,25425.46,7497,Display,Display,Display Retargeting
2960,2017-10-03,Greyjoy Display,6926,100,16067.0,6170,3,1,40,10,4,2017,2915,83,0.0,3062,Display,Display,Display Retargeting
2961,2018-10-02,Greyjoy Display,5940,99,3056.46,5228,2,1,40,10,4,2018,5120,115,16067.0,5131,Display,Display,Display Retargeting
2962,2017-10-04,Greyjoy Display,6657,118,18044.55,4183,4,2,40,10,4,2017,3474,86,0.0,3779,Display,Display,Display Retargeting
2963,2018-10-03,Greyjoy Display,5656,95,10608.41,3447,3,2,40,10,4,2018,4747,117,18044.55,4729,Display,Display,Display Retargeting
2964,2017-10-05,Greyjoy Display,5333,72,16475.8,4305,5,3,40,10,4,2017,3447,93,0.0,1826,Display,Display,Display Retargeting
2965,2018-10-04,Greyjoy Display,6278,90,15426.0,4711,4,3,40,10,4,2018,4269,89,16475.8,4359,Display,Display,Display Retargeting
2966,2017-10-06,Greyjoy Display,5577,118,8920.18,3868,6,4,40,10,4,2017,2978,99,0.0,2896,Display,Display,Display Retargeting
2967,2018-10-05,Greyjoy Display,5388,85,2387.41,4208,5,4,40,10,4,2018,5299,106,8920.18,3743,Display,Display,Display Retargeting
2968,2017-10-07,Greyjoy Display,5162,102,17830.21,3806,7,5,40,10,4,2017,3202,90,0.0,3499,Display,Display,Display Retargeting
2969,2018-10-06,Greyjoy Display,3708,71,2514.96,3744,6,5,40,10,4,2018,4944,96,17830.21,2061,Display,Display,Display Retargeting
2970,2017-10-01,Greyjoy Display,6093,127,15022.22,7212,1,6,40,10,4,2017,3877,85,0.0,4266,Display,Display,Display Retargeting
2971,2018-09-30,Greyjoy Display,5987,133,1975.12,3305,30,6,40,9,3,2018,7523,103,15022.22,7630,Display,Display,Display Retargeting
2972,2017-10-09,Greyjoy Display,6873,91,16398.98,5304,9,0,41,10,4,2017,5369,84,0.0,2201,Display,Display,Display Retargeting
2973,2018-10-08,Greyjoy Display,7380,85,3822.37,6063,8,0,41,10,4,2018,4087,87,16398.98,3893,Display,Display,Display Retargeting
2974,2017-10-10,Greyjoy Display,5972,90,18459.82,5538,10,1,41,10,4,2017,2917,64,0.0,3289,Display,Display,Display Retargeting
2975,2018-10-09,Greyjoy Display,5771,77,12027.92,4804,9,1,41,10,4,2018,6207,127,18459.82,5279,Display,Display,Display Retargeting
2976,2017-10-11,Greyjoy Display,5422,89,36217.52,3526,11,2,41,10,4,2017,3169,76,0.0,1330,Display,Display,Display Retargeting
2977,2018-10-10,Greyjoy Display,6751,50,7298.47,4695,10,2,41,10,4,2018,6094,79,36217.52,4183,Display,Display,Display Retargeting
2978,2017-10-12,Greyjoy Display,6005,83,10358.38,4115,12,3,41,10,4,2017,2650,67,0.0,2561,Display,Display,Display Retargeting
2979,2018-10-11,Greyjoy Display,7235,48,16711.12,3502,11,3,41,10,4,2018,5625,54,10358.38,3353,Display,Display,Display Retargeting
2980,2017-10-13,Greyjoy Display,6005,96,9515.22,4155,13,4,41,10,4,2017,5189,86,0.0,3486,Display,Display,Display Retargeting
2981,2018-10-12,Greyjoy Display,5639,132,24651.53,4707,12,4,41,10,4,2018,6467,107,9515.22,5726,Display,Display,Display Retargeting
2982,2017-10-14,Greyjoy Display,5561,63,6069.98,4580,14,5,41,10,4,2017,4368,113,0.0,4939,Display,Display,Display Retargeting
2983,2018-10-13,Greyjoy Display,5515,120,15897.28,5680,13,5,41,10,4,2018,5326,73,6069.98,5490,Display,Display,Display Retargeting
2984,2017-10-08,Greyjoy Display,4265,62,7304.02,2537,8,6,41,10,4,2017,4494,96,0.0,2331,Display,Display,Display Retargeting
2985,2018-10-07,Greyjoy Display,4715,68,0.0,5272,7,6,41,10,4,2018,5084,77,7304.02,4642,Display,Display,Display Retargeting
2986,2017-10-16,Greyjoy Display,7957,72,10683.67,5158,16,0,42,10,4,2017,3102,86,0.0,3562,Display,Display,Display Retargeting
2987,2018-10-15,Greyjoy Display,6744,108,4946.9,4351,15,0,42,10,4,2018,7446,107,10683.67,4900,Display,Display,Display Retargeting
2988,2017-10-17,Greyjoy Display,6982,104,28277.66,4553,17,1,42,10,4,2017,3643,49,0.0,804,Display,Display,Display Retargeting
2989,2018-10-16,Greyjoy Display,7243,65,7091.49,3497,16,1,42,10,4,2018,6580,102,28277.66,3129,Display,Display,Display Retargeting
2990,2017-10-18,Greyjoy Display,6111,114,15462.91,2742,18,2,42,10,4,2017,1431,69,0.0,3045,Display,Display,Display Retargeting
2991,2018-10-17,Greyjoy Display,6090,101,18028.17,4040,17,2,42,10,4,2018,6233,90,15462.91,4615,Display,Display,Display Retargeting
2992,2017-10-19,Greyjoy Display,6669,85,22087.54,3781,19,3,42,10,4,2017,3538,83,0.0,2705,Display,Display,Display Retargeting
2993,2018-10-18,Greyjoy Display,6811,94,9809.31,4851,18,3,42,10,4,2018,4070,100,22087.54,1519,Display,Display,Display Retargeting
2994,2017-10-20,Greyjoy Display,4189,91,11923.72,6058,20,4,42,10,4,2017,3896,85,0.0,3279,Display,Display,Display Retargeting
2995,2018-10-19,Greyjoy Display,5492,55,8851.72,3147,19,4,42,10,4,2018,4099,76,11923.72,5415,Display,Display,Display Retargeting
2996,2017-10-21,Greyjoy Display,5934,122,17339.18,1832,21,5,42,10,4,2017,3542,116,0.0,4405,Display,Display,Display Retargeting
2997,2018-10-20,Greyjoy Display,4515,61,0.0,2721,20,5,42,10,4,2018,5456,95,17339.18,3457,Display,Display,Display Retargeting
2998,2017-10-15,Greyjoy Display,5931,112,12135.94,4905,15,6,42,10,4,2017,3509,92,0.0,4521,Display,Display,Display Retargeting
2999,2018-10-14,Greyjoy Display,5082,48,6896.67,4339,14,6,42,10,4,2018,6459,92,12135.94,4068,Display,Display,Display Retargeting
3000,2017-10-23,Greyjoy Display,6563,72,14613.61,6108,23,0,43,10,4,2017,1918,70,0.0,3713,Display,Display,Display Retargeting
3001,2018-10-22,Greyjoy Display,6469,97,8322.48,3578,22,0,43,10,4,2018,5331,88,14613.61,1988,Display,Display,Display Retargeting
3002,2017-10-24,Greyjoy Display,4781,91,19747.02,5118,24,1,43,10,4,2017,2131,75,0.0,2286,Display,Display,Display Retargeting
3003,2018-10-23,Greyjoy Display,5805,60,1467.72,5125,23,1,43,10,4,2018,6307,110,19747.02,3449,Display,Display,Display Retargeting
3004,2017-10-25,Greyjoy Display,4952,111,14955.79,3868,25,2,43,10,4,2017,3058,51,0.0,2957,Display,Display,Display Retargeting
3005,2018-10-24,Greyjoy Display,4505,91,25080.61,3534,24,2,43,10,4,2018,3998,100,14955.79,5920,Display,Display,Display Retargeting
3006,2017-10-26,Greyjoy Display,5368,70,36547.2,3315,26,3,43,10,4,2017,3827,124,0.0,4101,Display,Display,Display Retargeting
3007,2018-10-25,Greyjoy Display,7728,82,20051.76,3740,25,3,43,10,4,2018,5425,107,36547.2,4038,Display,Display,Display Retargeting
3008,2017-10-27,Greyjoy Display,5449,51,2331.14,6150,27,4,43,10,4,2017,2658,56,0.0,4028,Display,Display,Display Retargeting
3009,2018-10-26,Greyjoy Display,5504,71,10952.18,3289,26,4,43,10,4,2018,5013,101,2331.14,4617,Display,Display,Display Retargeting
3010,2017-10-28,Greyjoy Display,4638,114,16310.5,4075,28,5,43,10,4,2017,2836,110,0.0,2711,Display,Display,Display Retargeting
3011,2018-10-27,Greyjoy Display,5280,86,9190.4,5111,27,5,43,10,4,2018,5318,94,16310.5,4444,Display,Display,Display Retargeting
3012,2017-10-22,Greyjoy Display,3657,73,12485.39,3965,22,6,43,10,4,2017,3687,105,0.0,2554,Display,Display,Display Retargeting
3013,2018-10-21,Greyjoy Display,4538,91,21274.41,5624,21,6,43,10,4,2018,4912,98,12485.39,4940,Display,Display,Display Retargeting
3014,2017-10-30,Greyjoy Display,6930,82,13804.06,6167,30,0,44,10,4,2017,2983,57,0.0,4153,Display,Display,Display Retargeting
3015,2018-10-29,Greyjoy Display,6618,99,15584.48,4103,29,0,44,10,4,2018,4812,108,13804.06,5703,Display,Display,Display Retargeting
3016,2017-10-31,Greyjoy Display,9068,73,8800.19,5033,31,1,44,10,4,2017,2658,85,0.0,4331,Display,Display,Display Retargeting
3017,2018-10-30,Greyjoy Display,6021,78,11366.26,5096,30,1,44,10,4,2018,5930,80,8800.19,6107,Display,Display,Display Retargeting
3018,2017-11-01,Greyjoy Display,7844,121,9081.7,7460,1,2,44,11,4,2017,3189,109,0.0,4080,Display,Display,Display Retargeting
3019,2018-10-31,Greyjoy Display,6751,67,13001.84,4335,31,2,44,10,4,2018,5831,99,9081.7,4053,Display,Display,Display Retargeting
3020,2017-11-02,Greyjoy Display,6166,123,38678.28,4177,2,3,44,11,4,2017,3333,99,0.0,4164,Display,Display,Display Retargeting
3021,2018-11-01,Greyjoy Display,4505,99,23164.6,5067,1,3,44,11,4,2018,7597,77,38678.28,4724,Display,Display,Display Retargeting
3022,2017-11-03,Greyjoy Display,5029,122,15365.68,4040,3,4,44,11,4,2017,4008,90,0.0,3990,Display,Display,Display Retargeting
3023,2018-11-02,Greyjoy Display,5644,91,3067.9,5023,2,4,44,11,4,2018,3829,41,15365.68,4803,Display,Display,Display Retargeting
3024,2017-11-04,Greyjoy Display,4814,70,18508.54,3873,4,5,44,11,4,2017,2620,132,0.0,2000,Display,Display,Display Retargeting
3025,2018-11-03,Greyjoy Display,5427,92,26859.68,3655,3,5,44,11,4,2018,4658,84,18508.54,4946,Display,Display,Display Retargeting
3026,2017-10-29,Greyjoy Display,4943,73,12322.31,4437,29,6,44,10,4,2017,4507,76,0.0,4433,Display,Display,Display Retargeting
3027,2018-10-28,Greyjoy Display,5808,78,18289.48,4059,28,6,44,10,4,2018,4573,95,12322.31,5074,Display,Display,Display Retargeting
3028,2017-11-06,Greyjoy Display,4885,109,5445.92,3931,6,0,45,11,4,2017,4151,70,0.0,3740,Display,Display,Display Retargeting
3029,2018-11-05,Greyjoy Display,6143,79,22681.85,4030,5,0,45,11,4,2018,5856,81,5445.92,4367,Display,Display,Display Retargeting
3030,2017-11-07,Greyjoy Display,4801,66,17209.99,3707,7,1,45,11,4,2017,2529,107,0.0,3863,Display,Display,Display Retargeting
3031,2018-11-06,Greyjoy Display,5407,105,10123.98,4653,6,1,45,11,4,2018,5413,107,17209.99,5703,Display,Display,Display Retargeting
3032,2017-11-08,Greyjoy Display,5881,66,25462.33,5770,8,2,45,11,4,2017,4727,75,0.0,3448,Display,Display,Display Retargeting
3033,2018-11-07,Greyjoy Display,7187,97,26746.19,5586,7,2,45,11,4,2018,3922,109,25462.33,6400,Display,Display,Display Retargeting
3034,2017-11-09,Greyjoy Display,4452,80,13562.03,5198,9,3,45,11,4,2017,3520,66,0.0,2317,Display,Display,Display Retargeting
3035,2018-11-08,Greyjoy Display,5740,102,18791.32,5768,8,3,45,11,4,2018,4898,113,13562.03,4370,Display,Display,Display Retargeting
3036,2017-11-10,Greyjoy Display,5500,93,9750.56,3616,10,4,45,11,4,2017,2887,68,0.0,3923,Display,Display,Display Retargeting
3037,2018-11-09,Greyjoy Display,6818,50,1266.05,4645,9,4,45,11,4,2018,5202,120,9750.56,4686,Display,Display,Display Retargeting
3038,2017-11-11,Greyjoy Display,4673,81,14432.38,4558,11,5,45,11,4,2017,2410,67,0.0,2222,Display,Display,Display Retargeting
